A0AV96	0.356719367588933	G1	0.381075427767358	G2	0.142857142857143	G3	0.326074513718691	ALL
A0AVF1	0.107707509881423	G1	0.279153465194254	G2	-0.142857142857143	G3	0.187471381775915	ALL
A0AVT1	0.293478260869565	G1	0.23683401020188	G2	-0.357142857142857	G3	0.213440997516266	ALL
A0FGR8	0.360671936758893	G1	0.148605001691839	G2	0.821428571428571	G3	0.222651743965904	ALL
A0JNW5	0.129972823340233	G1	0.214159373727594	G2	-0.25	G3	0.117732526152262	ALL
A0M8Q6	0.0464426877470356	G1	0.265065058906764	G2	-0.285714285714286	G3	0.228118065584164	ALL
A0PJW6	0.0978260869565217	G1	0.0317455434770004	G2	-0.357142857142857	G3	0.0779123574043223	ALL
A0PJZ3	0.240118577075099	G1	0.253929681011412	G2	0.285714285714286	G3	0.288542143637068	ALL
A1A4S6	0.473320158102767	G1	0.242609738841552	G2	0.142857142857143	G3	0.311253175539171	ALL
A1IGU5	0.0513833992094862	G1	0.150143037312744	G2	0.0357142857142857	G3	0.117237857067381	ALL
A1L0T0	-0.178853754940711	G1	0.111999753914301	G2	0.535714285714286	G3	0.0600014088971857	ALL
A1L390	0.209486166007905	G1	0.357162631886555	G2	-0.285714285714286	G3	0.27567077306177	ALL
A1L4H1	0.228260869565217	G1	0.324679319573041	G2	-0.428571428571428	G3	0.278944031559297	ALL
A1X283	0.535573122529644	G1	0.592789689009197	G2	0	G3	0.58438670876332	ALL
A2RRP1	-0.0760869565217391	G1	0.156515319306017	G2	-0.464285714285714	G3	0.0541640066048178	ALL
A2RUS2	0.00889328063241107	G1	0.273682267746969	G2	0.178571428571429	G3	0.187833238674457	ALL
A3KMH1	0.437747035573123	G1	0.310836998984897	G2	0	G3	0.317248423796273	ALL
A3KN83	-0.228260869565217	G1	0.283033668151047	G2	-0.678571428571428	G3	0.0732460099128287	ALL
A4D1E9	0.0983444556832941	G1	0.358700667507459	G2	0.321428571428571	G3	0.263324043379165	ALL
A4D1P6	0.357707509881423	G1	0.167310088150586	G2	0.285714285714286	G3	0.20481933015648	ALL
A5A3E0	0.0351660315600283	G1	-0.0591156088338478	G2	0.0357142857142857	G3	-0.0377879210812281	ALL
A5D8V6	0.16699604743083	G1	0.273348099058826	G2	0.0357142857142857	G3	0.236698895794092	ALL
A5PLL7	0.532608695652174	G1	0.0470946507121105	G2	-0.214285714285714	G3	0.197738720016907	ALL
A5PLN9	0.0691699604743083	G1	0.0488172506075241	G2	-0.285714285714286	G3	-0.00232468035645099	ALL
A5YKK6	-0.0879446640316206	G1	-0.147625200020629	G2	-0.25	G3	-0.143332658268946	ALL
A6NC98	0.300395256916996	G1	0.196810065083186	G2	0.321428571428571	G3	0.223982388572098	ALL
A6NDG6	0.295454545454545	G1	0.433548148996941	G2	0	G3	0.375803525885582	ALL
A6NDU8	-0.143280632411067	G1	0.259070704615598	G2	-0.214285714285714	G3	0.125454593490418	ALL
A6NFI3	-0.116600790513834	G1	-0.30560767787382	G2	0	G3	-0.235831777676024	ALL
A6NHR9	0.625494071146245	G1	0.37415405456364	G2	-0.107142857142857	G3	0.405396123753202	ALL
A6NI28	0.24802371541502	G1	0.44722999784675	G2	-0.25	G3	0.357817432541211	ALL
A6NI79	0.239130434782609	G1	0.119968623604943	G2	0	G3	0.134260278440963	ALL
A6NIH7	-0.00790513833992095	G1	0.109846504045034	G2	-0.678571428571428	G3	0.048061005248142	ALL
A6NMZ7	0.0760869565217391	G1	0.263896151834877	G2	0.214285714285714	G3	0.248547074777218	ALL
A7E2V4	-0.228260869565217	G1	0.17478505623674	G2	0.392857142857143	G3	0.108106918156969	ALL
A8CG34	0.00592885375494071	G1	0.290979005154811	G2	-0.25	G3	0.184128493714823	ALL
A8MW92	0.152173913043478	G1	0.0334368943984743	G2	0.107142857142857	G3	0.0379789191917017	ALL
A8MWY0	0.506916996047431	G1	0.154880187025132	G2	0.357142857142857	G3	0.292680779120144	ALL
A8MXV4	0.24604743083004	G1	0.108308468424129	G2	-0.321428571428571	G3	0.221302525448205	ALL
A8TX70	-0.0770750988142292	G1	0.137838752345504	G2	-0.142857142857143	G3	0.0825965975132965	ALL
A9UHW6	0.0612648221343874	G1	0.0187646117967459	G2	0.428571428571428	G3	0.0483255990085923	ALL
B0I1T2	0.693675889328063	G1	0.356239810514012	G2	0	G3	0.43078101679214	ALL
B2RTY4	0.261428226414385	G1	0.148728044541512	G2	0.75	G3	0.244595510871295	ALL
B7ZAP0	0.126482213438735	G1	0.0612445784244363	G2	0.285714285714286	G3	0.123869024819914	ALL
B9A064	0.452569169960474	G1	0.288012550370667	G2	-0.107142857142857	G3	0.30045745332198	ALL
O00115	0.635375494071146	G1	0.113353225260697	G2	-0.178571428571429	G3	0.268466540748528	ALL
O00116	0.190758592430912	G1	0.0675197637577286	G2	-0.142857142857143	G3	0.0842615992917675	ALL
O00139	0.267786561264822	G1	0.341018502893436	G2	-0.357142857142857	G3	0.295596736630391	ALL
O00142	0.526315805541247	G1	0.24750449885266	G2	0.321428571428571	G3	0.338516946553811	ALL
O00148	-0.0711462450592885	G1	0.117659724999231	G2	0.285714285714286	G3	0.0856081152477898	ALL
O00151	0.281620553359684	G1	0.0562613430127042	G2	-0.142857142857143	G3	0.108556006112171	ALL
O00154	0.402173913043478	G1	0.352979174997693	G2	0.321428571428571	G3	0.365221372970307	ALL
O00159	0.0869565217391304	G1	0.224583961364545	G2	0.714285714285714	G3	0.175971258497411	ALL
O00160	0.781620553359684	G1	0.206435141037866	G2	0.107142857142857	G3	0.308125814518685	ALL
O00161	0.368577075098814	G1	-0.0407893320256807	G2	-0.428571428571428	G3	0.0286711839634351	ALL
O00165	0.368577075098814	G1	0.0634295645829213	G2	-0.214285714285714	G3	0.147485767875791	ALL
O00170	-0.0513833992094862	G1	0.0356527624138172	G2	0.107142857142857	G3	0.0237049038868678	ALL
O00178	0.278656126482213	G1	0.177399757007617	G2	0	G3	0.207549080472409	ALL
O00182	0.277667984189723	G1	0.135623981051401	G2	0.214285714285714	G3	0.22873445810292	ALL
O00186	0.24604743083004	G1	0.332712982797709	G2	0.0714285714285714	G3	0.311635934603903	ALL
O00187	0.205533596837945	G1	0.360644139267783	G2	-0.142857142857143	G3	0.321927036106984	ALL
O00189	0.236166007905138	G1	0.097974375944037	G2	-0.107142857142857	G3	0.163769570832534	ALL
O00192	0.352766798418972	G1	0.0824694699929251	G2	-0.142857142857143	G3	-0.0351343735690888	ALL
O00194	0.392292490118577	G1	0.306935109315416	G2	0.0714285714285714	G3	0.351477367291312	ALL
O00203	0.0622529644268775	G1	0.306786022047454	G2	0.214285714285714	G3	0.225030269694919	ALL
O00204	0.470355731225296	G1	0.39284505829155	G2	0.214285714285714	G3	0.374925152337008	ALL
O00214	0.50098814229249	G1	0.176172019278629	G2	0.5	G3	0.252599878491341	ALL
O00217	-0.427865612648221	G1	-0.143375680580762	G2	0.142857142857143	G3	-0.193247860237399	ALL
O00221	0.16707859614434	G1	0.205327755390815	G2	0.0714285714285714	G3	0.1544266568102	ALL
O00231	0.118577075098814	G1	0.0992693994750582	G2	-0.5	G3	0.128872901498715	ALL
O00232	0.197628458498024	G1	-0.0903148407446445	G2	-0.642857142857143	G3	-0.0410873259792441	ALL
O00233	-0.139856688233026	G1	-0.116742290364997	G2	-0.464285714285714	G3	-0.125482115515841	ALL
O00244	0.569169960474308	G1	0.290205488017214	G2	-0.535714285714286	G3	0.346839845930091	ALL
O00255	0.243143076362717	G1	0.117784579431622	G2	0.714285714285714	G3	0.249845899195155	ALL
O00264	-0.0217391304347826	G1	0.305423113599311	G2	0.285714285714286	G3	0.296460995230007	ALL
O00267	0.134387351778656	G1	-0.0330062444246209	G2	-0.285714285714286	G3	0.00270333337738777	ALL
O00268	-0.33201581027668	G1	0.186231081668032	G2	-0.107142857142857	G3	0.00475506987329443	ALL
O00273	-0.0187747035573123	G1	0.0665056831368942	G2	-0.142857142857143	G3	0.00676279581787117	ALL
O00287	-0.224308300395257	G1	-0.134455073979513	G2	-0.142857142857143	G3	-0.180332416086177	ALL
O00291	0.523715415019763	G1	0.305915284998001	G2	0.5	G3	0.4053609010134	ALL
O00299	0.160079051383399	G1	0.366329324187148	G2	-0.392857142857143	G3	0.313180233172484	ALL
O00303	0.0286561264822134	G1	-0.000676746081874039	G2	-0.571428571428571	G3	-0.0347914144224076	ALL
O00308	0.473320158102767	G1	0.195800969215601	G2	0.178571428571429	G3	0.267077600463584	ALL
O00329	0.445652173913043	G1	0.294599873913985	G2	-0.214285714285714	G3	0.322481794258868	ALL
O00330	0.712450592885375	G1	0.139315266541573	G2	-0.321428571428571	G3	0.201747047901942	ALL
O00339	0.257905138339921	G1	0.448768033467655	G2	0.714285714285714	G3	0.47597830298334	ALL
O00391	0.0721343873517787	G1	0.0318988587775693	G2	-0.571428571428571	G3	0.0268394913881159	ALL
O00399	-0.0138374108499107	G1	0.204903408488728	G2	0	G3	0.139394606506381	ALL
O00400	-0.0484189723320158	G1	0.0920081211214212	G2	0.464285714285714	G3	0.0214683544322525	ALL
O00401	0.0701581027667984	G1	0.204131227241642	G2	0.285714285714286	G3	0.184726472223049	ALL
O00408	0.463438735177866	G1	0.322710633978283	G2	-0.964285714285714	G3	0.335123806840196	ALL
O00410	0.380434782608696	G1	0.0113507028822788	G2	0.571428571428571	G3	0.156467526979815	ALL
O00411	-0.215415019762846	G1	0.106618269080701	G2	0	G3	0.060618068305985	ALL
O00418	0.442302953952504	G1	0.264203758959058	G2	-0.214285714285714	G3	0.293882223470876	ALL
O00421	0.364624505928854	G1	0.300013842568977	G2	0.142857142857143	G3	0.299929114551155	ALL
O00422	0.557312252964427	G1	0.0816094252369011	G2	-0.252262489554756	G3	0.138275670778412	ALL
O00423	0.296442687747036	G1	-0.068258020855763	G2	0.178571428571429	G3	0.0824028741502589	ALL
O00429	0.173913043478261	G1	0.255160109508136	G2	-0.642857142857143	G3	0.290585044556373	ALL
O00442	0.033596837944664	G1	0.297548371220277	G2	0.357142857142857	G3	0.262057184128227	ALL
O00443	0.195652173913043	G1	0.145098280476176	G2	-0.464285714285714	G3	0.072690929266751	ALL
O00461	0.306399811676595	G1	0.247592974253284	G2	-0.607142857142857	G3	0.183951568535584	ALL
O00462	0.404150197628458	G1	0.275374132951654	G2	-0.285714285714286	G3	0.262691193444666	ALL
O00468	0.0770750988142292	G1	0.0504168076532653	G2	-0.214285714285714	G3	0.103933041867452	ALL
O00469	0.6699604743083	G1	0.573019364234073	G2	-0.0900937462695559	G3	0.547310952166621	ALL
O00471	0.301383399209486	G1	0.0494324648558861	G2	-0.214285714285714	G3	0.129663140006628	ALL
O00478	0.614624505928854	G1	0.193823248946446	G2	0.5	G3	0.392994258743968	ALL
O00481	0.388339920948617	G1	0.0230093667837173	G2	0.464285714285714	G3	0.177319297135041	ALL
O00483	0.308300395256917	G1	0.262858373447858	G2	0.0357142857142857	G3	0.250258668156118	ALL
O00487	-0.0316205533596838	G1	0.234365867913501	G2	-0.392857142857143	G3	0.156510866119545	ALL
O00499	0.185770750988142	G1	0.0705353984425987	G2	-0.357142857142857	G3	0.0890446544458794	ALL
O00501	0.0158102766798419	G1	0.116921467901197	G2	0.5	G3	0.139287098024022	ALL
O00505	0.75296442687747	G1	0.232950875142268	G2	-0.214285714285714	G3	0.287749638970096	ALL
O00506	-0.131422924901186	G1	0.0113507028822788	G2	0.75	G3	0.0429713641647001	ALL
O00515	0.589920948616601	G1	0.167402371707205	G2	-0.571428571428571	G3	0.262532691115556	ALL
O00519	0.206521739130435	G1	0.130702267064505	G2	-0.178571428571429	G3	0.117836638371315	ALL
O00522	0.371541501976285	G1	0.150819772985942	G2	-0.75	G3	0.153006234370047	ALL
O00533	0.618577075098814	G1	0.272267253212142	G2	0.107142857142857	G3	0.382554176991488	ALL
O00534	0.432806324110672	G1	0.388698340480016	G2	0.535714285714286	G3	0.457189149687208	ALL
O00541	0.114624505928854	G1	0.23953735179787	G2	0.0714285714285714	G3	0.182629905874308	ALL
O00559	0.101778656126482	G1	0.200286079049176	G2	0.642857142857143	G3	0.160773487962039	ALL
O00560	0.542490118577075	G1	0.238552993860599	G2	-0.642857142857143	G3	0.256105668706986	ALL
O00562	-0.0810276679841897	G1	0.175369518761995	G2	0.714285714285714	G3	0.153376745170489	ALL
O00566	0.0849802371541502	G1	-0.114773513926694	G2	0.142857142857143	G3	-0.0771737024828653	ALL
O00567	-0.338932806324111	G1	0.0905287766464671	G2	0.535714285714286	G3	-0.0512576664162026	ALL
O00571	0.075098814229249	G1	0.0533407161566514	G2	0.107142857142857	G3	0.0511788662675355	ALL
O00584	0.693675889328063	G1	0.34394081551971	G2	0.5	G3	0.406665932891831	ALL
O00585	0.738142292490119	G1	0.428404441846873	G2	0	G3	0.507766545736325	ALL
O00592	-0.262845849802372	G1	0.0266080162416562	G2	0.571428571428571	G3	-0.000862949526258321	ALL
O00602	-0.216403162055336	G1	0.361259362978578	G2	-0.0357142857142857	G3	0.219921013355894	ALL
O00625	0.478260869565217	G1	0.469193146513273	G2	0.357142857142857	G3	0.462312000281779	ALL
O00629	0.161067193675889	G1	0.133444075367678	G2	0.285714285714286	G3	0.138507057929118	ALL
O00635	-0.0869565217391304	G1	0.0758901792702103	G2	-0.0714285714285714	G3	-0.00779309980572065	ALL
O00712	0.230294052002086	G1	0.447089947301483	G2	0.428571428571428	G3	0.357971856838594	ALL
O00743	0.103754940711462	G1	0.0573072072349196	G2	-0.0357142857142857	G3	0.0577823958296643	ALL
O00746	0.140316205533597	G1	0.108800639822818	G2	-0.214285714285714	G3	-0.00678031770631538	ALL
O00750	0.150234746370459	G1	0.352302439324495	G2	0.178571428571429	G3	0.372295554024103	ALL
O00754	0.123517786561265	G1	-0.0599526285028761	G2	-0.0714285714285714	G3	-0.0242332449839005	ALL
O00764	0.16304347826087	G1	0.284233354387096	G2	-0.107142857142857	G3	0.250425976906821	ALL
O00767	0.482213438735178	G1	0.281306715063521	G2	-0.107142857142857	G3	0.346800042266916	ALL
O14497	-0.0642292490118577	G1	0.233057495749805	G2	-0.892857142857143	G3	0.140055652440663	ALL
O14498	0.174901185770751	G1	0.248454274200991	G2	-0.142857142857143	G3	0.223768095523229	ALL
O14521	-0.00790513833992095	G1	0.113293446342822	G2	0.214285714285714	G3	0.0661306939785948	ALL
O14523	-0.0553359683794466	G1	0.0452804651144811	G2	0.0357142857142857	G3	0.0140362618111691	ALL
O14530	0.135375494071146	G1	-0.0425741356175349	G2	0	G3	-0.0266195856054983	ALL
O14545	0.0177865612648221	G1	0.278169122396875	G2	0.0714285714285714	G3	0.177416159243025	ALL
O14548	0.195652173913043	G1	-0.118399803142417	G2	-0.25	G3	-0.026179301357971	ALL
O14558	0.282678535933891	G1	0.150881294410779	G2	-0.714285714285714	G3	0.139182656328318	ALL
O14561	-0.149209486166008	G1	0.151804115783322	G2	0.535714285714286	G3	0.132295445739847	ALL
O14562	0.120553359683794	G1	0.584831659481328	G2	-0.285714285714286	G3	0.422259010417125	ALL
O14569	-0.261857707509881	G1	-0.164387775524312	G2	-0.214285714285714	G3	-0.243152449113121	ALL
O14578	0.576086956521739	G1	0.635547079270356	G2	0.571428571428571	G3	0.611496601035539	ALL
O14579	0.101778656126482	G1	0.0926848776124514	G2	0	G3	0.0788725201020338	ALL
O14617	0.016798418972332	G1	0.128735561483766	G2	0.214285714285714	G3	0.115178866273118	ALL
O14618	0.398221343873518	G1	0.149958473038236	G2	-0.321428571428571	G3	0.167887710894297	ALL
O14638	0.0237154150197628	G1	0.291396228736658	G2	0.285714285714286	G3	0.180567785565848	ALL
O14639	-0.209486166007905	G1	0.249380931170583	G2	0.214285714285714	G3	0.134479828467316	ALL
O14641	0.299407114624506	G1	0.256763615700118	G2	0.107142857142857	G3	0.225160372833242	ALL
O14646	0.158102766798419	G1	0.0661673100959572	G2	-0.321428571428571	G3	-0.038656786732027	ALL
O14647	-0.277667984189723	G1	0.154298106667281	G2	-0.464285714285714	G3	-0.0284423623902612	ALL
O14653	0.254940711462451	G1	0.195976498815713	G2	-0.214285714285714	G3	0.217578711471903	ALL
O14656	0.313241106719368	G1	-0.226491125534467	G2	-0.642857142857143	G3	-0.0576943397555563	ALL
O14657	0.192241172164831	G1	0.105724568581008	G2	0.178571428571429	G3	0.188362406777113	ALL
O14662	0.263833992094862	G1	0.32227998400443	G2	-0.535714285714286	G3	0.275509844669085	ALL
O14672	0.697628458498024	G1	0.281737365037374	G2	0.285714285714286	G3	0.378026390525266	ALL
O14678	0.447628458498024	G1	0.309580571271833	G2	0.571428571428571	G3	0.376864045229451	ALL
O14681	0.476284584980237	G1	-0.0647830567466693	G2	0.75	G3	0.131019209518412	ALL
O14683	0.0928853754940711	G1	0.408607112288813	G2	-0.285714285714286	G3	0.288786252453048	ALL
O14684	0	G1	-0.126887938724661	G2	-0.107142857142857	G3	-0.151052719641653	ALL
O14686	-0.162055335968379	G1	-0.203174505521548	G2	0.428571428571428	G3	-0.141576555950829	ALL
O14727	0.122529644268775	G1	0.339295876503211	G2	0.678571428571428	G3	0.311333797111478	ALL
O14732	0.495059288537549	G1	0.475837460395583	G2	0.5	G3	0.513261244760664	ALL
O14733	0.260869565217391	G1	0.0987111261496816	G2	-0.0357142857142857	G3	0.143796202126196	ALL
O14734	0.274703557312253	G1	0.0767799191071637	G2	0.607142857142857	G3	0.195198196619202	ALL
O14735	-0.0849802371541502	G1	-0.0658914728993929	G2	-0.428571428571428	G3	-0.0824131311658074	ALL
O14737	0.233201581027668	G1	0.208714643887062	G2	-0.142857142857143	G3	0.229166941845331	ALL
O14744	0.338932806324111	G1	0.271832415638746	G2	0.142857142857143	G3	0.278328864470595	ALL
O14745	0.367588932806324	G1	0.275954351102772	G2	-0.357142857142857	G3	0.153922695233675	ALL
O14756	0.127470355731225	G1	0.302167125556758	G2	-0.285714285714286	G3	0.220026681110059	ALL
O14772	-0.0217391304347826	G1	0.251072796375268	G2	0.0357142857142857	G3	0.15509384617567	ALL
O14773	0.464426877470356	G1	-0.0924359408163893	G2	-0.714285714285714	G3	-0.00670990238947713	ALL
O14776	-0.491106719367589	G1	-0.15380829341595	G2	-0.214285714285714	G3	-0.284521739155255	ALL
O14786	0.218379446640316	G1	0.010797010058753	G2	0.0714285714285714	G3	0.0655580358131984	ALL
O14787	0.53718805692332	G1	0.154179804824602	G2	-0.285714285714286	G3	0.181187369042382	ALL
O14791	-0.120553359683794	G1	-0.128733581469747	G2	0.285714285714286	G3	-0.140361382128139	ALL
O14795	0.447628458498024	G1	0.474176381925005	G2	0.107142857142857	G3	0.440632594836392	ALL
O14802	0.352766798418972	G1	0.120862556966253	G2	0.0357142857142857	G3	0.177188772717713	ALL
O14807	0.355731225296443	G1	0.205518641662392	G2	-0.321428571428571	G3	0.213635663199704	ALL
O14817	-0.0968379446640316	G1	-0.170355445519019	G2	0.178571428571429	G3	-0.132498558076722	ALL
O14818	0.143280632411067	G1	0.213940754867883	G2	-0.178571428571429	G3	0.324099186361875	ALL
O14827	0.538537549407115	G1	0.508443815558768	G2	0.321428571428571	G3	0.497957099080695	ALL
O14828	0.203557312252964	G1	0.172659878802793	G2	-0.285714285714286	G3	0.150268352068802	ALL
O14832	0.151185770750988	G1	0.516880200624067	G2	-0.392857142857143	G3	0.323776229946598	ALL
O14841	0.527667984189723	G1	0.0817927343197268	G2	0.75	G3	0.21137953656089	ALL
O14867	0.371541501976285	G1	0.285560477556053	G2	-0.0357142857142857	G3	0.294816928243534	ALL
O14874	0.318181818181818	G1	0.247285367129103	G2	0.642857142857143	G3	0.285636293191504	ALL
O14879	0.506916996047431	G1	0.497677566212434	G2	-0.571428571428571	G3	0.475522505034834	ALL
O14880	0.275691699604743	G1	0.477067888892307	G2	-0.571428571428571	G3	0.397485118523476	ALL
O14896	0.572134387351779	G1	0.332897549910948	G2	0.392857142857143	G3	0.371370957104295	ALL
O14907	-0.0158102766798419	G1	0.143254841058518	G2	-0.178571428571429	G3	0.0450763012618411	ALL
O14908	0.398221343873518	G1	0.133040081208281	G2	0.428571428571428	G3	0.288244022069743	ALL
O14910	0.662055335968379	G1	0.008028545941124	G2	-0.0714285714285714	G3	0.133968511147899	ALL
O14920	0.200592885375494	G1	0.193395573488276	G2	0.892857142857143	G3	0.184830513326936	ALL
O14929	-0.227328892534248	G1	0.0938509335876219	G2	-0.0357142857142857	G3	0.041316637614058	ALL
O14933	0.148257973391901	G1	0.284198222030822	G2	-0.464285714285714	G3	0.298635999412792	ALL
O14936	0.0790513833992095	G1	0.19585345596604	G2	0.642857142857143	G3	0.219718483493744	ALL
O14939	0.361749455076238	G1	0.00319916329613182	G2	0.857142857142857	G3	0.156945104900971	ALL
O14949	0.0494071146245059	G1	-0.0196256363743471	G2	0.214285714285714	G3	0.00494877315339389	ALL
O14957	-0.234189723320158	G1	-0.232827832292596	G2	-0.357142857142857	G3	-0.219304618123265	ALL
O14958	0.358695652173913	G1	0.327632347965179	G2	-0.214285714285714	G3	0.366700715015322	ALL
O14964	0.110671936758893	G1	-0.266853284557149	G2	-0.214285714285714	G3	-0.161778043911417	ALL
O14974	0.220355731225296	G1	0.0266391866774053	G2	0.142857142857143	G3	0.0476389653316186	ALL
O14975	0.576086956521739	G1	0.220892675874373	G2	0.535714285714286	G3	0.324521855517594	ALL
O14976	0.374505928853755	G1	0.15814082254145	G2	-0.0714285714285714	G3	0.24946395629119	ALL
O14979	-0.266798418972332	G1	-0.107508689901258	G2	-0.142857142857143	G3	-0.162322567010672	ALL
O14980	-0.129446640316206	G1	-0.0971130627489246	G2	0.535714285714286	G3	-0.104197670019802	ALL
O14981	0.129446640316206	G1	0.120122429532642	G2	-0.714285714285714	G3	0.0635767654226048	ALL
O15013	0.203557312252964	G1	0.0817312128948907	G2	0.321428571428571	G3	0.0716515429700464	ALL
O15020	0.642292490118577	G1	0.283644529207296	G2	0	G3	0.334244717716237	ALL
O15021	0.24604743083004	G1	0.0106127722457005	G2	0.428571428571428	G3	0.0222255488151762	ALL
O15027	0.344861660079051	G1	0.196471692042249	G2	-0.0357142857142857	G3	0.287267860141638	ALL
O15031	-0.137351778656126	G1	0.126949460149497	G2	-0.785714285714285	G3	0.0145116410129971	ALL
O15037	0.353754940711462	G1	0.0701365817976732	G2	0.0357142857142857	G3	0.0808988962124152	ALL
O15040	-0.00296442687747036	G1	0.113971945421219	G2	0.178571428571429	G3	0.0841474958796575	ALL
O15042	-0.294466403162055	G1	-0.0091977359462738	G2	0.214285714285714	G3	-0.0870882241608925	ALL
O15047	0.491106719367589	G1	-0.0932986757419982	G2	0.714285714285714	G3	0.0862601099833569	ALL
O15049	0.41403162055336	G1	0.274389775014383	G2	0.571428571428571	G3	0.336289108261323	ALL
O15050	0.375494071146245	G1	0.39165141429183	G2	0	G3	0.367514067095957	ALL
O15056	0.505928853754941	G1	0.485749880857861	G2	0.178571428571429	G3	0.457025866853297	ALL
O15061	0.444664031620553	G1	0.135131809652712	G2	0.178571428571429	G3	0.223240741965911	ALL
O15063	0.101309615151132	G1	0.268918420208447	G2	-0.0714285714285714	G3	0.209797291379994	ALL
O15066	0.233259211469924	G1	0.098218954750992	G2	-0.428571428571428	G3	0.183115024782072	ALL
O15067	0.723320158102767	G1	0.23723026288239	G2	-0.5	G3	0.300836096107738	ALL
O15068	-0.0237154150197628	G1	-0.0253775877449322	G2	0.464285714285714	G3	0.0487832798395056	ALL
O15075	0.621541501976285	G1	0.609154388015626	G2	0.428571428571428	G3	0.592018597442852	ALL
O15078	-0.146245059288538	G1	-0.108279373099846	G2	-0.464285714285714	G3	-0.103448731327529	ALL
O15084	0.0879446640316206	G1	0.289550585991572	G2	-0.0357142857142857	G3	0.168892293740382	ALL
O15085	0.353754940711462	G1	-0.0477713863853087	G2	0.178571428571429	G3	0.0532387024056919	ALL
O15111	0	G1	-0.0606638571302291	G2	-0.107142857142857	G3	-0.0679543683543276	ALL
O15116	-0.130961209829512	G1	0.294415306800747	G2	-0.0357142857142857	G3	0.14784810127872	ALL
O15118	0.359683794466403	G1	0.392475929742533	G2	-0.285714285714286	G3	0.300552992145398	ALL
O15120	0.263404999392943	G1	0.511158620113677	G2	-0.522543728363424	G3	0.39329884428307	ALL
O15121	0.0760869565217391	G1	-0.15328062997939	G2	-0.178571428571429	G3	-0.0812933676164982	ALL
O15123	-0.0909090909090909	G1	0.241413784115793	G2	-0.107142857142857	G3	0.072787791801207	ALL
O15126	0.0652173913043478	G1	0.396167215232705	G2	-0.0357142857142857	G3	0.28499473862917	ALL
O15127	0.0909090909090909	G1	-0.0354061245562281	G2	-0.0714285714285714	G3	-0.0383309778233516	ALL
O15143	0.105731225296443	G1	0.0183644277672182	G2	0.25	G3	0.0288211337394432	ALL
O15144	0.187747035573123	G1	0.0825630219886327	G2	0.25	G3	0.115028662508973	ALL
O15145	0.440711462450593	G1	0.0900995124458663	G2	0.571428571428571	G3	0.194834585215764	ALL
O15155	0.494071146245059	G1	0.179617325051146	G2	-0.285714285714286	G3	0.208934326655744	ALL
O15156	0.244071146245059	G1	0.201455004099685	G2	-0.178571428571429	G3	0.190282046096332	ALL
